#r0      Na-Na        Na-P         Na-S         P -P         P -S         S -S         ToX-Ray-weightedNe
 0.410   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.430   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.450   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.470   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.490   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.510   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.530   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.550   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.570   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.590   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.610   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.630   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.650   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.670   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.690   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.710   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.730   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.750   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.770   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.790   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.810   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.830   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.850   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.870   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.890   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.910   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.930   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.950   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.970   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 0.990   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.010   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.030   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.050   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.070   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.090   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.110   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.130   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.150   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.170   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.190   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.210   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.230   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.250   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.270   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.290   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.310   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.330   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.350   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.370   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.390   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.410   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.430   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.450   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.470   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.490   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.510   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.530   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.550   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.570   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.590   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.610   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.630   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.650   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.670   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.690   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.710   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.730   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.750   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.770   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.790   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.810   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1150E-03   0.0000E+00   0.2300E-03   0.5519E-01   0.3359E-02
 1.830   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.850   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
 1.870   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1722E-02   0.0000E+00   0.3445E-02   0.8267E+00   0.5031E-01
 1.890   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.7902E-02   0.0000E+00   0.1580E-01   0.3793E+01   0.2308E+00
 1.910   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1939E-01   0.0000E+00   0.3878E-01   0.9306E+01   0.5664E+00
 1.930   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.5282E-01   0.0000E+00   0.1056E+00   0.2535E+02   0.1543E+01
 1.950   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1175E+00   0.0000E+00   0.2350E+00   0.5640E+02   0.3432E+01
 1.970   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2103E+00   0.0000E+00   0.4207E+00   0.1010E+03   0.6144E+01
 1.990   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.3196E+00   0.0000E+00   0.6393E+00   0.1534E+03   0.9336E+01
 2.010   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.4242E+00   0.0000E+00   0.8484E+00   0.2036E+03   0.1239E+02
 2.030   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.5059E+00   0.0000E+00   0.1012E+01   0.2428E+03   0.1478E+02
 2.050   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.5007E+00   0.0000E+00   0.1001E+01   0.2403E+03   0.1463E+02
 2.070   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.4622E+00   0.0000E+00   0.9243E+00   0.2218E+03   0.1350E+02
 2.090   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.3893E+00   0.0000E+00   0.7786E+00   0.1869E+03   0.1137E+02
 2.110   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2965E+00   0.0000E+00   0.5931E+00   0.1423E+03   0.8662E+01
 2.130   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2068E+00   0.0000E+00   0.4136E+00   0.9926E+02   0.6040E+01
 2.150   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1383E+00   0.0000E+00   0.2766E+00   0.6638E+02   0.4039E+01
 2.170   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.8241E-01   0.0000E+00   0.1648E+00   0.3955E+02   0.2407E+01
 2.190   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.5359E-01   0.0000E+00   0.1072E+00   0.2572E+02   0.1565E+01
 2.210   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2619E-01   0.0000E+00   0.5239E-01   0.1257E+02   0.7651E+00
 2.230   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1426E-01   0.0000E+00   0.2851E-01   0.6843E+01   0.4164E+00
 2.250   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.7557E-02   0.0000E+00   0.1511E-01   0.3627E+01   0.2207E+00
 2.270   0.0000E+00   0.0000E+00   0.4852E-04   0.0000E+00   0.3493E-02   0.0000E+00   0.7083E-02   0.1694E+01   0.1030E+00
 2.290   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1716E-02   0.0000E+00   0.3432E-02   0.8236E+00   0.5012E-01
 2.310   0.0000E+00   0.0000E+00   0.1405E-03   0.0000E+00   0.6323E-03   0.0000E+00   0.1546E-02   0.3529E+00   0.2137E-01
 2.330   0.0000E+00   0.0000E+00   0.2532E-03   0.0000E+00   0.4833E-03   0.0000E+00   0.1473E-02   0.3210E+00   0.1935E-01
 2.350   0.0000E+00   0.0000E+00   0.2714E-03   0.0000E+00   0.2036E-03   0.0000E+00   0.9501E-03   0.1932E+00   0.1156E-01
 2.370   0.0000E+00   0.0000E+00   0.6449E-03   0.0000E+00   0.0000E+00   0.0000E+00   0.1290E-02   0.2268E+00   0.1333E-01
 2.390   0.0000E+00   0.0000E+00   0.1552E-02   0.0000E+00   0.6559E-04   0.0000E+00   0.3236E-02   0.5775E+00   0.3400E-01
 2.410   0.0000E+00   0.0000E+00   0.2214E-02   0.0000E+00   0.6450E-04   0.0000E+00   0.4558E-02   0.8099E+00   0.4765E-01
 2.430   0.0000E+00   0.0000E+00   0.3214E-02   0.0000E+00   0.0000E+00   0.0000E+00   0.6428E-02   0.1130E+01   0.6643E-01
 2.450   0.0000E+00   0.0000E+00   0.4742E-02   0.0000E+00   0.0000E+00   0.0000E+00   0.9483E-02   0.1668E+01   0.9801E-01
 2.470   0.0000E+00   0.0000E+00   0.7222E-02   0.0000E+00   0.0000E+00   0.0000E+00   0.1444E-01   0.2540E+01   0.1493E+00
 2.490   0.0000E+00   0.0000E+00   0.1085E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.2170E-01   0.3816E+01   0.2243E+00
 2.510   0.0000E+00   0.0000E+00   0.1553E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.3106E-01   0.5462E+01   0.3210E+00
 2.530   0.3899E-04   0.0000E+00   0.1961E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.3926E-01   0.6902E+01   0.4058E+00
 2.550   0.3837E-04   0.0000E+00   0.2475E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.4954E-01   0.8710E+01   0.5121E+00
 2.570   0.7554E-04   0.0000E+00   0.3156E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.6319E-01   0.1111E+02   0.6533E+00
 2.590   0.7437E-04   0.0000E+00   0.3910E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.7828E-01   0.1376E+02   0.8092E+00
 2.610   0.1098E-03   0.0000E+00   0.4460E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.8930E-01   0.1570E+02   0.9232E+00
 2.630   0.3605E-03   0.0000E+00   0.5260E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1056E+00   0.1855E+02   0.1092E+01
 2.650   0.3906E-03   0.0000E+00   0.6148E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1234E+00   0.2167E+02   0.1276E+01
 2.670   0.2448E-03   0.0000E+00   0.6608E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1324E+00   0.2328E+02   0.1369E+01
 2.690   0.5168E-03   0.0000E+00   0.7375E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1480E+00   0.2600E+02   0.1531E+01
 2.710   0.6788E-03   0.0000E+00   0.7849E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1577E+00   0.2769E+02   0.1631E+01
 2.730   0.7357E-03   0.0000E+00   0.8179E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1643E+00   0.2886E+02   0.1700E+01
 2.750   0.1022E-02   0.0000E+00   0.8695E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1749E+00   0.3071E+02   0.1811E+01
 2.770   0.1007E-02   0.0000E+00   0.8982E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1806E+00   0.3171E+02   0.1870E+01
 2.790   0.1793E-02   0.0000E+00   0.9192E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1856E+00   0.3255E+02   0.1923E+01
 2.810   0.2398E-02   0.0000E+00   0.9390E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1902E+00   0.3332E+02   0.1972E+01
 2.830   0.2302E-02   0.0000E+00   0.9268E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1877E+00   0.3288E+02   0.1946E+01
 2.850   0.2883E-02   0.0000E+00   0.9370E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1903E+00   0.3331E+02   0.1975E+01
 2.870   0.3568E-02   0.1512E-04   0.9059E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1848E+00   0.3230E+02   0.1920E+01
 2.890   0.4294E-02   0.0000E+00   0.8929E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.1829E+00   0.3193E+02   0.1902E+01
 2.910   0.5352E-02   0.7352E-04   0.8706E-01   0.0000E+00   0.0000E+00   0.2206E-04   0.1796E+00   0.3130E+02   0.1873E+01
 2.930   0.5192E-02   0.4351E-04   0.8291E-01   0.0000E+00   0.0000E+00   0.2175E-04   0.1711E+00   0.2981E+02   0.1784E+01
 2.950   0.5722E-02   0.4291E-04   0.8044E-01   0.0000E+00   0.0000E+00   0.2146E-04   0.1667E+00   0.2900E+02   0.1740E+01
 2.970   0.6802E-02   0.1270E-03   0.7816E-01   0.0000E+00   0.0000E+00   0.1482E-03   0.1635E+00   0.2840E+02   0.1711E+01
 2.990   0.8632E-02   0.1114E-03   0.7329E-01   0.0000E+00   0.0000E+00   0.2715E-03   0.1557E+00   0.2693E+02   0.1635E+01
 3.010   0.9973E-02   0.2747E-03   0.6957E-01   0.0000E+00   0.0000E+00   0.2885E-03   0.1500E+00   0.2584E+02   0.1582E+01
 3.030   0.1128E-01   0.4744E-03   0.6612E-01   0.0000E+00   0.0000E+00   0.9556E-03   0.1454E+00   0.2502E+02   0.1541E+01
 3.050   0.1263E-01   0.6956E-03   0.6354E-01   0.0000E+00   0.0000E+00   0.1384E-02   0.1425E+00   0.2446E+02   0.1517E+01
 3.070   0.1347E-01   0.1030E-02   0.5997E-01   0.0000E+00   0.0000E+00   0.1980E-02   0.1375E+00   0.2357E+02   0.1471E+01
 3.090   0.1459E-01   0.1342E-02   0.5582E-01   0.0000E+00   0.0000E+00   0.3968E-02   0.1329E+00   0.2286E+02   0.1428E+01
 3.110   0.1723E-01   0.1981E-02   0.5347E-01   0.0000E+00   0.0000E+00   0.6810E-02   0.1349E+00   0.2329E+02   0.1461E+01
 3.130   0.1887E-01   0.2273E-02   0.5112E-01   0.0000E+00   0.0000E+00   0.9332E-02   0.1350E+00   0.2340E+02   0.1465E+01
 3.150   0.1848E-01   0.3146E-02   0.4714E-01   0.0000E+00   0.0000E+00   0.1427E-01   0.1333E+00   0.2351E+02   0.1451E+01
 3.170   0.2074E-01   0.4072E-02   0.4425E-01   0.0000E+00   0.0000E+00   0.1981E-01   0.1372E+00   0.2448E+02   0.1500E+01
 3.190   0.2244E-01   0.4644E-02   0.4288E-01   0.0000E+00   0.0000E+00   0.2748E-01   0.1450E+00   0.2636E+02   0.1578E+01
 3.210   0.2341E-01   0.6227E-02   0.4078E-01   0.0000E+00   0.0000E+00   0.3524E-01   0.1527E+00   0.2825E+02   0.1669E+01
 3.230   0.2577E-01   0.7306E-02   0.3758E-01   0.0000E+00   0.0000E+00   0.4628E-01   0.1618E+00   0.3059E+02   0.1763E+01
 3.250   0.2771E-01   0.9358E-02   0.3616E-01   0.0000E+00   0.0000E+00   0.5564E-01   0.1744E+00   0.3340E+02   0.1912E+01
 3.270   0.2837E-01   0.1088E-01   0.3246E-01   0.0000E+00   0.0000E+00   0.6294E-01   0.1780E+00   0.3455E+02   0.1960E+01
 3.290   0.2984E-01   0.1392E-01   0.3336E-01   0.0000E+00   0.0000E+00   0.7545E-01   0.1999E+00   0.3925E+02   0.2213E+01
 3.310   0.3056E-01   0.1516E-01   0.3077E-01   0.0000E+00   0.0000E+00   0.7832E-01   0.2007E+00   0.3956E+02   0.2238E+01
 3.330   0.3197E-01   0.1726E-01   0.2976E-01   0.0000E+00   0.0000E+00   0.8494E-01   0.2109E+00   0.4177E+02   0.2368E+01
 3.350   0.3187E-01   0.1969E-01   0.2946E-01   0.0000E+00   0.3322E-04   0.8877E-01   0.2190E+00   0.4345E+02   0.2483E+01
 3.370   0.3342E-01   0.2082E-01   0.2776E-01   0.0000E+00   0.6566E-04   0.8654E-01   0.2173E+00   0.4285E+02   0.2493E+01
 3.390   0.3315E-01   0.2168E-01   0.2647E-01   0.0000E+00   0.1298E-03   0.8266E-01   0.2124E+00   0.4169E+02   0.2465E+01
 3.410   0.3405E-01   0.2341E-01   0.2619E-01   0.0000E+00   0.6412E-04   0.7545E-01   0.2088E+00   0.4039E+02   0.2475E+01
 3.430   0.3426E-01   0.2495E-01   0.2367E-01   0.0000E+00   0.9505E-04   0.7259E-01   0.2043E+00   0.3932E+02   0.2461E+01
 3.450   0.3346E-01   0.2635E-01   0.2333E-01   0.0000E+00   0.2192E-03   0.6316E-01   0.1964E+00   0.3721E+02   0.2423E+01
 3.470   0.3174E-01   0.2645E-01   0.2230E-01   0.0000E+00   0.4024E-03   0.5774E-01   0.1878E+00   0.3538E+02   0.2344E+01
 3.490   0.3390E-01   0.2785E-01   0.2209E-01   0.0000E+00   0.4284E-03   0.4989E-01   0.1845E+00   0.3403E+02   0.2358E+01
 3.510   0.3325E-01   0.2673E-01   0.2116E-01   0.0000E+00   0.7562E-03   0.4554E-01   0.1761E+00   0.3230E+02   0.2262E+01
 3.530   0.3333E-01   0.2669E-01   0.1996E-01   0.0000E+00   0.5084E-03   0.4237E-01   0.1700E+00   0.3094E+02   0.2204E+01
 3.550   0.3207E-01   0.2699E-01   0.2057E-01   0.0000E+00   0.1035E-02   0.3920E-01   0.1685E+00   0.3054E+02   0.2201E+01
 3.570   0.3128E-01   0.2592E-01   0.1869E-01   0.0000E+00   0.1988E-02   0.3892E-01   0.1634E+00   0.2982E+02   0.2137E+01
 3.590   0.2991E-01   0.2496E-01   0.1834E-01   0.0000E+00   0.2110E-02   0.3811E-01   0.1588E+00   0.2906E+02   0.2073E+01
 3.610   0.3045E-01   0.2365E-01   0.1835E-01   0.0000E+00   0.3087E-02   0.4128E-01   0.1619E+00   0.2998E+02   0.2086E+01
